BRANCH1,SUBJECT,TITLE,CHANNEL,Video URL,ID,UNIT,YEAR,BRANCH
IT,PROGRAMMING FOR PROBLEM SOLVING,Algorithm and Flowchart hindi | Flowchart and algorithm | What is Flowchart | Flowchart symbols,GABS CLASSES,https://www.youtube.com/watch?v=3v1YJ5J73FM,1.0.3,1,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,What is Source Code and Object Code || Source Code vs Object Code,5-Minute Class,https://www.youtube.com/watch?v=uVtpUWgfWRY,1.0.4,1,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,Understanding the Structure of C | C Language Course | By Rahul Chaudhary,Programming GuruJi,https://www.youtube.com/watch?v=XsM8y9g4X2Y,1.0.5,1,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,Lec - 2.2 Writing and executing the first C Program || Print hello message in C Program,Competitive Exams TechPrep,https://www.youtube.com/watch?v=oaNvsA9O5PM,1.0.6,1,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,Lecture 1.11 #PPS Syntax and Logical errors in Compilation,Muslima Aslam_EasyLearnCSEguys,https://www.youtube.com/watch?v=VwWGECXtbYg,1.0.7,1,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,"Concept of source code , object code and executable code.",MaiTri,https://www.youtube.com/watch?v=Ibqi5HIW7TY,1.0.8,1,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,Introduction to C Language (Hindi) | What is C? full Explanation,Learn Coding,https://www.youtube.com/watch?v=C5GCFEMcIGQ,1.0.9,1,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,DataTypes in c | what is data types? and it&#39;s types | Learn Coding,Learn Coding,https://www.youtube.com/watch?v=GHsgu3Rolys,1.1.1,1,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,Variables and memory locations,ALL ABOUT C,https://www.youtube.com/watch?v=OM5a_xeQgUw,1.1.2,1,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,storage class in c in hindi | scope and lifetime of storage class in c programming,Learn Coding,https://www.youtube.com/watch?v=YNHke7kVy_s,1.1.3,1,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,"C# - Operators | Arithmetic, Relational, Logical, Equality, Ternary &amp; Incr/decr Operators",Learn Coding,https://www.youtube.com/watch?v=ky7_ZoAEX2g,2.0.1,2,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,Arithmetic Operators in C Programming | Integer Arithmetic | Real Arithmetic | Mixed mode Arithmetic,Easy E2C,https://www.youtube.com/watch?v=DF4RbS2D48Q,2.0.2,2,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,TYPE CONVERSION IN C PROGRAMMING || TYPE CASTING IN C || IMPLICIT AND EXPLICIT TYPE CONVERSION IN C,Sundeep Saradhi Kanthety,https://www.youtube.com/watch?v=gWti7GG8igc,2.0.3,2,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,Logical operators in c | Operators in C Language | C Programming | in telugu | By Sudhakar Bogam,SB Tech Tuts,https://www.youtube.com/watch?v=uR_pV_9VBFQ,2.0.4,2,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,C bitwise operators 🔣,Bro Code,https://www.youtube.com/watch?v=BGeOwlIGRGI,2.0.5,2,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,C_14 Operators in C - Part 2 | Arithmetic &amp; Assignment Operators | C Programming Tutorials,Jenny's Lectures CS IT,https://www.youtube.com/watch?v=lMv8vIqpUsY,2.0.6,2,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,Operator Precedence &amp; Associativity in telugu | C language in telugu GATE CS | Vamsi Bhavani,Vamsi Bhavani,https://www.youtube.com/watch?v=nVRyxTITSSg,2.0.7,2,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,C switch statements 🔽,Bro Code,https://www.youtube.com/watch?v=tjd8fQw5HTA,2.0.8,2,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,IF Statement in C Language | Types of IF Statement | by Rahul Chaudhary,Programming GuruJi,https://www.youtube.com/watch?v=UEg50IfiMmY,2.0.9,2,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,How to build Strong Programming Logic? | College Placement &amp; Internships,Apna College,https://www.youtube.com/watch?v=3xC0F9bj9FU,3.0.1,3,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,"C_40 Difference between for, while and do while loop in C | C Programming Tutorials",Jenny's Lectures CS IT,https://www.youtube.com/watch?v=Z3zUwN98uRQ,3.0.2,3,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,Learn C Programming Tutorial 1.7 Displaying Multiple Variables,mybringback,https://www.youtube.com/watch?v=I84TNEt_UZk,3.0.3,3,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,Goto statement in c programming | goto jump statement syntax and flowchart in c language,Learn Coding,https://www.youtube.com/watch?v=3w81X4yg6Yk,3.0.4,3,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,Array Notation and Representation,ALL ABOUT C,https://www.youtube.com/watch?v=AbC4S8zTu38,3.0.5,3,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,Array Manipulation | Arrays | HackerRank Java Solution |,Bhavesh Ithape,https://www.youtube.com/watch?v=EnxYdFQpAMU,3.0.6,3,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,#29 Multi Dimensional Array in Java,Telusko,https://www.youtube.com/watch?v=v4J2bEQF6jk,3.0.7,3,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,What is String in C Language? | Declaration &amp; Initialization | By Rahul Chaudhary,Programming GuruJi,https://www.youtube.com/watch?v=WcQFqa24Wa8,3.0.8,3,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,C_112 Array of Structures in C | C Language Tutorials,Jenny's Lectures CS IT,https://www.youtube.com/watch?v=azgYvTZD3eo,3.0.9,3,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,Union of Two Array | Data structure series| Leetcode | DSA sheet| java/c++ | @learninbits,Learn in Bits,https://www.youtube.com/watch?v=RAir0JmYP_s,3.1.0,3,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,Enumerator in C Programming | enum in C Programming,Gate Smashers,https://www.youtube.com/watch?v=YMDTeEFhBzg,3.1.1,3,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,C_112 Array of Structures in C | C Language Tutorials,Jenny's Lectures CS IT,https://www.youtube.com/watch?v=azgYvTZD3eo,3.1.2,3,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,Buckys C++ Programming Tutorials - 35 - Passing Arrays to Functions,thenewboston,https://www.youtube.com/watch?v=VnZbghMhfOY,3.1.3,3,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,Lec 19 - Introduction To Problem Solving and Programming,nptelhrd,https://www.youtube.com/watch?v=EmDdrF14Mc4,4.0.1,4,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,C_84 Introduction to Functions - part 1 | C Language Tutorials,Jenny's Lectures CS IT,https://www.youtube.com/watch?v=f--fD8Y0RnA,4.0.2,4,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,Array Function in MS Excel | How To Use Array Formula in Excel | #arrayfunction #msexcelcourse,Marketing Fundas,https://www.youtube.com/watch?v=zfmHHvIRmg0,4.0.3,4,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,"Parameter passing method. Call by value, call by reference in (ppl)PART-1 HINDI",wings for technical,https://www.youtube.com/watch?v=BdGbzYWd2Kk,4.0.3,4,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,C_104 Recursion in C | Introduction to Recursion,Jenny's Lectures CS IT,https://www.youtube.com/watch?v=KQZIBckWK-s,4.0.4,4,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,Linear search vs Binary search,Techdose,https://www.youtube.com/watch?v=sSYQ1H9-Vks,4.0.5,4,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,Binary Search Algorithm | C Programming Example,Portfolio Courses,https://www.youtube.com/watch?v=Uuyv88Tn9iU,4.0.6,4,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,Bubble Sort algorithm in C Programming (Hindi),AshMit Academy,https://www.youtube.com/watch?v=PWKJg41ClmI,4.0.7,4,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,Insertion Sort in C Language (With Explanation),CodeWithHarry,https://www.youtube.com/watch?v=XBfH1Qy1JGY,4.0.8,4,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,How Pointer Works?? Simplest Example | C Programming,Gate Smashers,https://www.youtube.com/watch?v=cVLw5HeL3JM,5.0.1,5,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,C_71 Pointers in C - part 1| Introduction to pointers in C | C Programming Tutorials,Jenny's Lectures CS IT,https://www.youtube.com/watch?v=IuDJeGqEZ3A,5.0.2,5,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,WHY SHOULD I LEARN POINTERS? || Real-life application of pointers.,Digvijay Mahamuni,https://www.youtube.com/watch?v=3-zE2eZAwrM,5.0.3,5,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,"Dynamic Memory Allocation in C|| malloc, calloc, realloc, free|| 3 minutes master|| Neverquit",3 minutes master,https://www.youtube.com/watch?v=7RNesIP9Ot0,5.0.4,5,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,"String Functions in C Programming | strcat(), strcpy(), strcmp(), strstr(), strlen(), strchr() etc.",Gate Smashers,https://www.youtube.com/watch?v=E7T2cnSjO3M,5.0.5,5,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,L:42 Pointers in Self-referential Structures | PPS | Programming in C,Er's Zone,https://www.youtube.com/watch?v=xADE01Uh77o,5.0.6,5,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,Creating the Node of a Single Linked List,Neso Academy,https://www.youtube.com/watch?v=DneLxrPmmsw,5.0.7,5,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,File Handling in C Programming | Creating📁Opening📂Reading📁Writing📂Closing📂,Gate Smashers,https://www.youtube.com/watch?v=UxifZwjd5xU,5.0.8,5,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,"preprocessor in c || various pre processor directives in c, preprocessor commands | c language | pps",NS lectures,https://www.youtube.com/watch?v=D1LshjDhNg8,5.0.9,5,1,IT-1
IT,PROGRAMMING FOR PROBLEM SOLVING,C Preprocessors | Defining and Calling Macros,Manish Tiwari,https://www.youtube.com/watch?v=IKbtqmeERrQ,5.1.0,5,1,IT-1
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,DISCRETE MATHEMATICS | MATHEMATICS | SET THEORY |Types of Set|Cardinality of Set| PRADEEP GIRI SIR,Pradeep Giri Academy,https://www.youtube.com/watch?v=iZ3g7JdSjbw,1.0.1,1,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,DISCRETE MATHEMATICS | MATHEMATICS | SET THEORY |Types of Set|Cardinality of Set| PRADEEP GIRI SIR,Pradeep Giri Academy,https://www.youtube.com/watch?v=iZ3g7JdSjbw,1.0.2,1,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Introduction to Relations,Neso Academy,https://www.youtube.com/watch?v=4Caxyh0zt_o,1.0.3,1,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Operations on Relation | Discrete Mathematics in Hindi,Sandeep Kumar Gour,https://www.youtube.com/watch?v=Rop9Y1a68l4,1.0.4,1,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Composition of relations | MISTAKE - explained RoS instead of SoR and vice versa | otherwise correct,Ash Classes,https://www.youtube.com/watch?v=EbZfpcnPuDs,1.0.5,1,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Discrete Structures &amp; Theory of Logic | Recurrence Relation: Recursive Definition of Functions |,AKTU Digital Education,https://www.youtube.com/watch?v=sKDd3Vb93HY,1.0.6,1,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Discrete Mathematics Lecture 6 | What is Hasse Diagram | POSET in Discrete Mathematics By GP Sir,Dr.Gajendra Purohit,https://www.youtube.com/watch?v=VfvHMXEzwNQ,1.0.7,1,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Hasse Diagram Problem 1 - Poset and Lattice - Discrete Mathematics,Ekeeda,https://www.youtube.com/watch?v=ALhrdUKq4cw,1.0.8,1,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Lattice Problem 1 - Poset and Lattice - Discrete Mathematics,Ekeeda,https://www.youtube.com/watch?v=_7qAQ2RPnMY,1.0.9,1,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,LATTICE || WHAT IS LATTICE || INTRODUCTION TO LATTICE || EXAMPLE PROBLEM ON LATTICE || DMS || MFCS,DIVVELA SRINIVASA RAO,https://www.youtube.com/watch?v=KmaDb0CsePA,1.1.0,1,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Fundamental types of lattices,DRJ GGC BALOTRA,https://www.youtube.com/watch?v=x9wvk-7GPCE,1.1.1,1,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Complemented Lattice | Discrete Mathematics in Hindi,Sandeep Kumar Gour,https://www.youtube.com/watch?v=MeF0t6-RqkA,1.1.2,1,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Distributive Lattice - Poset and Lattice - Discrete Mathematics,Ekeeda,https://www.youtube.com/watch?v=b93fvC3RNb8,1.1.3,1,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Function|Types of Functions|Discrete Mathematics | Lecture 01|All University|Pradeep Giri Si,Pradeep Giri Academy,https://www.youtube.com/watch?v=r2pvNu4sY6s,2.0.1,2,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Function|Types of Functions|Discrete Mathematics | Lecture 01|All University|Pradeep Giri Si,Pradeep Giri Academy,https://www.youtube.com/watch?v=r2pvNu4sY6s,2.0.2,2,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Operations on Functions and Composition of Functions | Discrete Mathematics | 2nd Year | 3rd Sem,SHANKHDEEP PAL,https://www.youtube.com/watch?v=d_yTCI8UGTA,2.0.3,2,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Introduction to Function and Types of Function - Functions - Discrete Mathematics,Ekeeda,https://www.youtube.com/watch?v=cqSZnON00OQ,2.0.4,2,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Introduction to Boolean Algebra (Part 1),Neso Academy,https://www.youtube.com/watch?v=WW-NPtIzHwk,2.0.5,2,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Axioms and Laws of Boolean Algebra | Digital logic system simplification rules | Digital electronics,RF Design Basics,https://www.youtube.com/watch?v=v8lyqjn6nqM,2.0.6,2,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,10 Boolean Algebra Simplification Examples | Hindi,Vinita Kushwaha,https://www.youtube.com/watch?v=yhLbgwT7pcg,2.0.7,2,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,50. Simplification of Boolean Function,itechnica,https://www.youtube.com/watch?v=dY0J4O6Xvwc,2.0.8,2,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,SOP AND POS WITH K-MAP - Minimize SOP and POS with K-map solved examples - Hindi,Electronics Subjectified,https://www.youtube.com/watch?v=i5QjUVgY-XU,2.0.9,2,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Complete DM Discrete Maths in one shot | Semester Exam | Hindi,KnowledgeGATE by Sanchit Sir,https://www.youtube.com/watch?v=3zOtLEeHygg,3.0.1,3,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,truth values and tables in fuzzy logic | truth values and truth tables | class 12 in hindi |shortcut,JS Tutor,https://www.youtube.com/watch?v=zCvWtcUEWWs,3.0.2,3,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,DISCRETE MATHEMATICS | Proposition | LOGIC |Tautology|Contradiction|Contingency| LECTURE 02,Pradeep Giri Academy,https://www.youtube.com/watch?v=FPXjypbgFUA,3.0.3,3,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Complete DM Discrete Maths in one shot | Semester Exam | Hindi,KnowledgeGATE by Sanchit Sir,https://www.youtube.com/watch?v=3zOtLEeHygg,3.0.4,3,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Cosplay by b.tech final year at IIT Kharagpur,IITians Kgpians Vlog,https://www.youtube.com/watch?v=3OFWXtyY1xk,3.0.5,3,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Predicate Logic | Artificial Intelligence,Gate Smashers,https://www.youtube.com/watch?v=FpGeg27Ffk8,3.0.6,3,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Well Formed Formula | Null Law | Negation Law | Involution Law | Absurdity and Exponential Laws,FEARLESS INNOCENT MATH,https://www.youtube.com/watch?v=QBfEKfNugfM,3.0.7,3,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Predicate Logic || Statement Function || Quantifiers || Universal || Existential || DMS || MFCS,Sudhakar Atchala,https://www.youtube.com/watch?v=8Do6tC7ZDG0,3.0.8,3,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Algebraic Structure | Groupoid | Group Theory | Discrete Mathematics,THE GATEHUB,https://www.youtube.com/watch?v=YBNnOulduiw,4.0.1,4,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Algebraic Structure|Group Theory| Discrete Mathematics|Lecture 01| All University | PRADEEP GIRI SIR,Pradeep Giri Academy,https://www.youtube.com/watch?v=UP2SX1aLJ60,4.0.2,4,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Subgroup in Discrete Structures | Properties of subgroup | EASY TUTS,Easy Tuts,https://www.youtube.com/watch?v=6zEbhEcBHe8,4.0.3,4,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Cyclic Group,Neso Academy,https://www.youtube.com/watch?v=OGCRccWi4OE,4.0.4,4,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Group theory - Cosets in Hindi,Bhagwan Singh Vishwakarma,https://www.youtube.com/watch?v=M0MruDktKz8,4.0.5,4,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,10. Lagrange&#39;s theorem || Proof of Lagrange&#39;s theorem || Group theory #Lagrangetheorem#grouptheory,My Math,https://www.youtube.com/watch?v=x9TUiA-HOH8,4.0.6,4,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Group Theory - Normal Subgroup in Hindi,Bhagwan Singh Vishwakarma,https://www.youtube.com/watch?v=H8oPYmMZUTU,4.0.7,4,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Composition Product of Permutation Group Theory,Uttarakhand Tele Education Network,https://www.youtube.com/watch?v=fTDBsrSL_8k,4.0.8,4,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,"11. Homomorphism of groups || Examples || Epimorphism, Monomorphism, Isomorphism || Group theory",My Math,https://www.youtube.com/watch?v=ePm54tEcd08,4.0.9,4,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,"Ring Theory | Elementary Properties of a Ring | (R, +, .) | Commutative Ring with Unity Examples",FEARLESS INNOCENT MATH,https://www.youtube.com/watch?v=fQE4EDWRikA,4.1.0,4,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Graph Theory | Overview &amp; Basic Terminology Of Graph Theory | Discrete Mathematics By GP Sir,Dr.Gajendra Purohit,https://www.youtube.com/watch?v=HipVU5vz3Q8,5.0.1,5,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,"5.1 Graph, indegree, outdegree, loop, parallel edges, Simple graph, multigraph, psuedograph",Lecturetales,https://www.youtube.com/watch?v=29218mt-NsY,5.0.2,5,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Bipartite Graph | Types of graph | Discrete Mathematics,Sandeep Kumar Gour,https://www.youtube.com/watch?v=E7dAli6Uhcg,5.0.3,5,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Planar Graphs | Graph theory in discrete mathematics,Sandeep Kumar Gour,https://www.youtube.com/watch?v=TmFiVjWwJNM,5.0.4,5,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,"5.3 Sub Graph, Isomorphic Graph, Homeomorphic Graph, Graph Coloring, Chromatic number",Lecturetales,https://www.youtube.com/watch?v=KQWsTqFFCeU,5.0.5,5,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Eulerian Graph | Euler path | Euler circuit | graph theory,Sandeep Kumar Gour,https://www.youtube.com/watch?v=PThhbtrt3qk,5.0.6,5,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Graph Theory: Hamiltonian Circuits and Paths,Mathispower4u,https://www.youtube.com/watch?v=AamHZhAmR7o,5.0.7,5,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Graph Coloring | Vertex coloring | Chromatic number | Discrete mathematics,Sandeep Kumar Gour,https://www.youtube.com/watch?v=3_8awZtefLM,5.0.8,5,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,COMBINATORICS AND DISCRETE PROBABILITY|COUNTING | Combinations | LECTURE 02| DISCRETE MATHEMATICS,Pradeep Giri Academy,https://www.youtube.com/watch?v=-IOgQXf0z24,5.0.9,5,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Discrete Mathematics 17 | Combinatorics - Basics of Counting | CS &amp; IT | GATE 2024 Series YT,"GATE Wallah - EE, EC, CS & IN",https://www.youtube.com/watch?v=kEU18I-WTWI,5.1.0,5,2,CSE-2
CSE,DISCRETE STRUCTURES & THEORY OF LOGIC,Pigeonhole Principle with Examples - Counting - Discrete Mathematics,Ekeeda,https://www.youtube.com/watch?v=y1F-M32Aytg,5.1.1,5,2,CSE-2
IT,DISCRETE STRUCTURES & THEORY OF LOGIC,DISCRETE MATHEMATICS | MATHEMATICS | SET THEORY |Types of Set|Cardinality of Set| PRADEEP GIRI SIR,Pradeep Giri Academy,https://www.youtube.com/watch?v=iZ3g7JdSjbw,1.0.1,1,2,IT-2
IT,DISCRETE STRUCTURES & THEORY OF LOGIC,DISCRETE MATHEMATICS | MATHEMATICS | SET THEORY |Types of Set|Cardinality of Set| PRADEEP GIRI SIR,Pradeep Giri Academy,https://www.youtube.com/watch?v=iZ3g7JdSjbw,1.0.2,1,2,IT-2
IT,DISCRETE STRUCTURES & THEORY OF LOGIC,Introduction to Relations,Neso Academy,https://www.youtube.com/watch?v=4Caxyh0zt_o,1.0.3,1,2,IT-2
IT,DISCRETE STRUCTURES & THEORY OF LOGIC,Operations on Relation | Discrete Mathematics in Hindi,Sandeep Kumar Gour,https://www.youtube.com/watch?v=Rop9Y1a68l4,1.0.4,1,2,IT-2
IT,DISCRETE STRUCTURES & THEORY OF LOGIC,Composition of relations | MISTAKE - explained RoS instead of SoR and vice versa | otherwise correct,Ash Classes,https://www.youtube.com/watch?v=EbZfpcnPuDs,1.0.5,1,2,IT-2
IT,DISCRETE STRUCTURES & THEORY OF LOGIC,Discrete Structures &amp; Theory of Logic | Recurrence Relation: Recursive Definition of Functions |,AKTU Digital Education,https://www.youtube.com/watch?v=sKDd3Vb93HY,1.0.6,1,2,IT-2
IT,DISCRETE STRUCTURES & THEORY OF LOGIC,Discrete Mathematics Lecture 6 | What is Hasse Diagram | POSET in Discrete Mathematics By GP Sir,Dr.Gajendra Purohit,https://www.youtube.com/watch?v=VfvHMXEzwNQ,1.0.7,1,2,IT-2
IT,DISCRETE STRUCTURES & THEORY OF LOGIC,Hasse Diagram Problem 1 - Poset and Lattice - Discrete Mathematics,Ekeeda,https://www.youtube.com/watch?v=ALhrdUKq4cw,1.0.8,1,2,IT-2
IT,DISCRETE STRUCTURES & THEORY OF LOGIC,Lattice Problem 1 - Poset and Lattice - Discrete Mathematics,Ekeeda,https://www.youtube.com/watch?v=_7qAQ2RPnMY,1.0.9,1,2,IT-2
IT,DISCRETE STRUCTURES & THEORY OF LOGIC,LATTICE || WHAT IS LATTICE || INTRODUCTION TO LATTICE || EXAMPLE PROBLEM ON LATTICE || DMS || MFCS,DIVVELA SRINIVASA RAO,https://www.youtube.com/watch?v=KmaDb0CsePA,1.1.0,1,2,IT-2
IT,DISCRETE STRUCTURES & THEORY OF LOGIC,Fundamental types of lattices,DRJ GGC BALOTRA,https://www.youtube.com/watch?v=x9wvk-7GPCE,1.1.1,1,2,IT-2
IT,DISCRETE STRUCTURES & THEORY OF LOGIC,Complemented Lattice | Discrete Mathematics in Hindi,Sandeep Kumar Gour,https://www.youtube.com/watch?v=MeF0t6-RqkA,1.1.2,1,2,IT-2
IT,DISCRETE STRUCTURES & THEORY OF LOGIC,Distributive Lattice - Poset and Lattice - Discrete Mathematics,Ekeeda,https://www.youtube.com/watch?v=b93fvC3RNb8,1.1.3,1,2,IT-2
IT,DISCRETE STRUCTURES & THEORY OF LOGIC,Function|Types of Functions|Discrete Mathematics | Lecture 01|All University|Pradeep Giri Si,Pradeep Giri Academy,https://www.youtube.com/watch?v=r2pvNu4sY6s,2.0.1,2,2,IT-2
IT,DISCRETE STRUCTURES & THEORY OF LOGIC,Function|Types of Functions|Discrete Mathematics | Lecture 01|All University|Pradeep Giri Si,Pradeep Giri Academy,https://www.youtube.com/watch?v=r2pvNu4sY6s,2.0.2,2,2,IT-2
IT,DISCRETE STRUCTURES & THEORY OF LOGIC,Operations on Functions and Composition of Functions | Discrete Mathematics | 2nd Year | 3rd Sem,SHANKHDEEP PAL,https://www.youtube.com/watch?v=d_yTCI8UGTA,2.0.3,2,2,IT-2
IT,DISCRETE STRUCTURES & THEORY OF LOGIC,Introduction to Function and Types of Function - Functions - Discrete Mathematics,Ekeeda,https://www.youtube.com/watch?v=cqSZnON00OQ,2.0.4,2,2,IT-2
IT,DISCRETE STRUCTURES & THEORY OF LOGIC,Introduction to Boolean Algebra (Part 1),Neso Academy,https://www.youtube.com/watch?v=WW-NPtIzHwk,2.0.5,2,2,IT-2
IT,DISCRETE STRUCTURES & THEORY OF LOGIC,Axioms and Laws of Boolean Algebra | Digital logic system simplification rules | Digital electronics,RF Design Basics,https://www.youtube.com/watch?v=v8lyqjn6nqM,2.0.6,2,2,IT-2
IT,DISCRETE STRUCTURES & THEORY OF LOGIC,10 Boolean Algebra Simplification Examples | Hindi,Vinita Kushwaha,https://www.youtube.com/watch?v=yhLbgwT7pcg,2.0.7,2,2,IT-2
IT,DISCRETE STRUCTURES & THEORY OF LOGIC,50. Simplification of Boolean Function,itechnica,https://www.youtube.com/watch?v=dY0J4O6Xvwc,2.0.8,2,2,IT-2
IT,DISCRETE STRUCTURES & THEORY OF LOGIC,SOP AND POS WITH K-MAP - Minimize SOP and POS with K-map solved examples - Hindi,Electronics Subjectified,https://www.youtube.com/watch?v=i5QjUVgY-XU,2.0.9,2,2,IT-2
